1460,1347,1400,1460,1347,1500
1488,1322,1400,1488,1322,1500
1491,1319,1400,1491,1319,1500
1528,1275,1400,1528,1275,1500
1608,1185,1400,1608,1185,1500
1459,1350,1400,1459,1350,1500
1462,1347,1400,1462,1347,1500
1549,1259,1400,1549,1259,1500
1556,1254,1400,1556,1254,1500
1569,1244,1400,1569,1244,1500
1455,1356,1400,1455,1356,1500
1463,1350,1400,1463,1350,1500
1461,1350,1400,1461,1350,1500
1564,1249,1400,1564,1249,1500
1569,1246,1400,1569,1246,1500
1562,1249,1400,1562,1249,1500
1577,1239,1400,1577,1239,1500
1584,1210,1400,1584,1210,1500
1431,1374,1400,1431,1374,1500
1492,1325,1400,1492,1325,1500
1537,1278,1400,1537,1278,1500
1591,1205,1400,1591,1205,1500
1635,1184,1400,1635,1184,1500
1443,1369,1400,1443,1369,1500
1480,1334,1400,1480,1334,1500
1483,1331,1400,1483,1331,1500
1449,1368,1400,1449,1368,1500
1452,1365,1400,1452,1365,1500
1488,1331,1400,1488,1331,1500
1590,1231,1400,1590,1231,1500
1592,1229,1400,1592,1229,1500
1595,1226,1400,1595,1226,1500
1649,1173,1400,1649,1173,1500
1451,1368,1400,1451,1368,1500
1492,1331,1400,1492,1331,1500
1530,1291,1400,1530,1291,1500
1533,1289,1400,1533,1289,1500
1589,1234,1400,1589,1234,1500
1602,1224,1400,1602,1224,1500
1602,1222,1400,1602,1222,1500
1635,1169,1400,1635,1169,1500
1450,1371,1400,1450,1371,1500
1437,1379,1400,1437,1379,1500
1497,1328,1400,1497,1328,1500
1560,1268,1400,1560,1268,1500
1560,1265,1400,1560,1265,1500
1565,1260,1400,1565,1260,1500
1568,1257,1400,1568,1257,1500
1571,1255,1400,1571,1255,1500
1576,1249,1400,1576,1249,1500
1607,1219,1400,1607,1219,1500
1612,1217,1400,1612,1217,1500
1447,1374,1400,1447,1374,1500
1499,1328,1400,1499,1328,1500
1537,1292,1400,1537,1292,1500
1563,1262,1400,1563,1262,1500
1576,1252,1400,1576,1252,1500
1579,1247,1400,1579,1247,1500
1586,1245,1400,1586,1245,1500
1446,1378,1400,1446,1378,1500
1449,1374,1400,1449,1374,1500
1539,1292,1400,1539,1292,1500
1540,1289,1400,1540,1289,1500
1543,1286,1400,1543,1286,1500
1439,1384,1400,1439,1384,1500
1437,1385,1400,1437,1385,1500
1548,1284,1400,1548,1284,1500
1551,1281,1400,1551,1281,1500
1551,1278,1400,1551,1278,1500
1556,1276,1400,1556,1276,1500
1561,1273,1400,1561,1273,1500
1447,1380,1400,1447,1380,1500
1527,1305,1400,1527,1305,1500
1535,1292,1400,1535,1292,1500
1535,1300,1400,1535,1300,1500
1445,1384,1400,1445,1384,1500
1449,1380,1400,1449,1380,1500
1449,1383,1400,1449,1383,1500
1447,1383,1400,1447,1383,1500
1526,1311,1400,1526,1311,1500
1529,1308,1400,1529,1308,1500
1448,1386,1400,1448,1386,1500
1446,1386,1400,1446,1386,1500
1521,1320,1400,1521,1320,1500
1685,1153,1400,1685,1153,1500
1445,1390,1400,1445,1390,1500
1505,1337,1400,1505,1337,1500
1513,1325,1400,1513,1325,1500
1514,1322,1400,1514,1322,1500
1698,1149,1400,1698,1149,1500
1449,1389,1400,1449,1389,1500
1441,1393,1400,1441,1393,1500
1509,1331,1400,1509,1331,1500
1431,1404,1400,1431,1404,1500
1440,1396,1400,1440,1396,1500
1495,1348,1400,1495,1348,1500
1451,1392,1400,1451,1392,1500
1428,1407,1400,1428,1407,1500
1490,1354,1400,1490,1354,1500
1492,1355,1400,1492,1355,1500
1710,1157,1400,1710,1157,1500
1725,1143,1400,1725,1143,1500
1455,1392,1400,1455,1392,1500
1486,1354,1400,1486,1354,1500
1715,1155,1400,1715,1155,1500
1730,1141,1400,1730,1141,1500
1451,1395,1400,1451,1395,1500
1460,1389,1400,1460,1389,1500
1718,1155,1400,1718,1155,1500
1717,1150,1400,1717,1150,1500
1730,1144,1400,1730,1144,1500
1448,1399,1400,1448,1399,1500
1720,1156,1400,1720,1156,1500
1723,1153,1400,1723,1153,1500
1689,1161,1400,1689,1161,1500
1738,1139,1400,1738,1139,1500
1446,1402,1400,1446,1402,1500
1450,1399,1400,1450,1399,1500
1726,1154,1400,1726,1154,1500
1728,1152,1400,1728,1152,1500
1728,1149,1400,1728,1149,1500
1741,1140,1400,1741,1140,1500
1439,1409,1400,1439,1409,1500
1443,1405,1400,1443,1405,1500
1731,1152,1400,1731,1152,1500
1746,1138,1400,1746,1138,1500
1446,1405,1400,1446,1405,1500
1733,1150,1400,1733,1150,1500
1736,1150,1400,1736,1150,1500
1741,1146,1400,1741,1146,1500
1445,1412,1400,1445,1412,1500
1473,1385,1400,1473,1385,1500
1731,1158,1400,1731,1158,1500
1739,1151,1400,1739,1151,1500
1435,1422,1400,1435,1422,1500
1478,1382,1400,1478,1382,1500
1741,1149,1400,1741,1149,1500
1744,1149,1400,1744,1149,1500
1739,1148,1400,1739,1148,1500
1754,1140,1400,1754,1140,1500
1441,1418,1400,1441,1418,1500
1747,1150,1400,1747,1150,1500
1749,1147,1400,1749,1147,1500
1757,1140,1400,1757,1140,1500
1457,1405,1400,1457,1405,1500
1752,1148,1400,1752,1148,1500
1760,1141,1400,1760,1141,1500
1454,1408,1400,1454,1408,1500
1462,1401,1400,1462,1401,1500
1477,1389,1400,1477,1389,1500
1762,1142,1400,1762,1142,1500
1450,1411,1400,1450,1411,1500
1478,1389,1400,1478,1389,1500
1765,1142,1400,1765,1142,1500
1436,1429,1400,1436,1429,1500
1770,1141,1400,1770,1141,1500
1438,1429,1400,1438,1429,1500
1722,1176,1400,1722,1176,1500
1773,1141,1400,1773,1141,1500
1484,1389,1400,1484,1389,1500
1725,1177,1400,1725,1177,1500
1778,1140,1400,1778,1140,1500
1460,1412,1400,1460,1412,1500
1781,1140,1400,1781,1140,1500
1451,1418,1400,1451,1418,1500
1466,1408,1400,1466,1408,1500
1484,1393,1400,1484,1393,1500
1783,1141,1400,1783,1141,1500
1453,1418,1400,1453,1418,1500
1480,1396,1400,1480,1396,1500
1482,1396,1400,1482,1396,1500
1489,1390,1400,1489,1390,1500
1789,1139,1400,1789,1139,1500
1446,1428,1400,1446,1428,1500
1476,1402,1400,1476,1402,1500
1490,1390,1400,1490,1390,1500
1791,1140,1400,1791,1140,1500
1452,1425,1400,1452,1425,1500
1481,1399,1400,1481,1399,1500
1496,1387,1400,1496,1387,1500
1794,1141,1400,1794,1141,1500
1457,1422,1400,1457,1422,1500
1455,1425,1400,1455,1425,1500
1453,1429,1400,1453,1429,1500
1458,1425,1400,1458,1425,1500
1810,1139,1400,1810,1139,1500
1460,1426,1400,1460,1426,1500
1779,1167,1400,1779,1167,1500
1812,1140,1400,1812,1140,1500
1461,1426,1400,1461,1426,1500
1714,1217,1400,1714,1217,1500
1781,1168,1400,1781,1168,1500
1784,1166,1400,1784,1166,1500
1815,1141,1400,1815,1141,1500
1463,1426,1400,1463,1426,1500
1680,1232,1400,1680,1232,1500
1690,1232,1400,1690,1232,1500
1688,1228,1400,1688,1228,1500
1693,1226,1400,1693,1226,1500
1701,1225,1400,1701,1225,1500
1706,1224,1400,1706,1224,1500
1708,1221,1400,1708,1221,1500
1711,1219,1400,1711,1219,1500
1717,1214,1400,1717,1214,1500
1722,1213,1400,1722,1213,1500
1787,1163,1400,1787,1163,1500
1789,1164,1400,1789,1164,1500
1464,1426,1400,1464,1426,1500
1673,1243,1400,1673,1243,1500
1678,1241,1400,1678,1241,1500
1657,1233,1400,1657,1233,1500
1792,1162,1400,1792,1162,1500
1791,1149,1400,1791,1149,1500
1823,1134,1400,1823,1134,1500
1823,1131,1400,1823,1131,1500
1826,1129,1400,1826,1129,1500
1832,1127,1400,1832,1127,1500
1813,1131,1400,1813,1131,1500
1462,1430,1400,1462,1430,1500
1675,1259,1400,1675,1259,1500
1674,1256,1400,1674,1256,1500
1663,1249,1400,1663,1249,1500
1665,1247,1400,1665,1247,1500
1666,1244,1400,1666,1244,1500
1729,1212,1400,1729,1212,1500
1727,1211,1400,1727,1211,1500
1715,1214,1400,1715,1214,1500
1794,1166,1400,1794,1166,1500
1788,1151,1400,1788,1151,1500
1825,1138,1400,1825,1138,1500
1834,1134,1400,1834,1134,1500
1837,1126,1400,1837,1126,1500
1467,1426,1400,1467,1426,1500
1663,1269,1400,1663,1269,1500
1661,1268,1400,1661,1268,1500
1664,1266,1400,1664,1266,1500
1672,1262,1400,1672,1262,1500
1796,1167,1400,1796,1167,1500
1814,1150,1400,1814,1150,1500
1822,1143,1400,1822,1143,1500
1840,1127,1400,1840,1127,1500
1468,1427,1400,1468,1427,1500
1665,1269,1400,1665,1269,1500
1718,1211,1400,1718,1211,1500
1798,1167,1400,1798,1167,1500
1801,1165,1400,1801,1165,1500
1841,1134,1400,1841,1134,1500
1842,1127,1400,1842,1127,1500
1470,1427,1400,1470,1427,1500
1500,1402,1400,1500,1402,1500
1661,1275,1400,1661,1275,1500
1664,1272,1400,1664,1272,1500
1728,1225,1400,1728,1225,1500
1731,1222,1400,1731,1222,1500
1732,1213,1400,1732,1213,1500
1737,1211,1400,1737,1211,1500
1746,1211,1400,1746,1211,1500
1801,1168,1400,1801,1168,1500
1844,1135,1400,1844,1135,1500
1467,1430,1400,1467,1430,1500
1498,1406,1400,1498,1406,1500
1658,1277,1400,1658,1277,1500
1675,1234,1400,1675,1234,1500
1710,1241,1400,1710,1241,1500
1715,1233,1400,1715,1233,1500
1716,1237,1400,1716,1237,1500
1717,1234,1400,1717,1234,1500
1720,1232,1400,1720,1232,1500
1723,1229,1400,1723,1229,1500
1725,1227,1400,1725,1227,1500
1749,1209,1400,1749,1209,1500
1754,1207,1400,1754,1207,1500
1757,1205,1400,1757,1205,1500
1807,1164,1400,1807,1164,1500
1841,1140,1400,1841,1140,1500
1858,1126,1400,1858,1126,1500
1469,1431,1400,1469,1431,1500
1500,1406,1400,1500,1406,1500
1695,1253,1400,1695,1253,1500
1698,1251,1400,1698,1251,1500
1809,1162,1400,1809,1162,1500
1852,1134,1400,1852,1134,1500
1860,1127,1400,1860,1127,1500
1470,1431,1400,1470,1431,1500
1602,1311,1400,1602,1311,1500
1605,1308,1400,1605,1308,1500
1610,1306,1400,1610,1306,1500
1808,1171,1400,1808,1171,1500
1854,1135,1400,1854,1135,1500
1863,1128,1400,1863,1128,1500
1472,1431,1400,1472,1431,1500
1723,1236,1400,1723,1236,1500
1726,1234,1400,1726,1234,1500
1732,1229,1400,1732,1229,1500
1735,1227,1400,1735,1227,1500
1746,1218,1400,1746,1218,1500
1749,1216,1400,1749,1216,1500
1752,1213,1400,1752,1213,1500
1757,1212,1400,1757,1212,1500
1760,1210,1400,1760,1210,1500
1763,1208,1400,1763,1208,1500
1766,1205,1400,1766,1205,1500
1807,1174,1400,1807,1174,1500
1839,1149,1400,1839,1149,1500
1857,1136,1400,1857,1136,1500
1865,1129,1400,1865,1129,1500
1477,1428,1400,1477,1428,1500
1569,1346,1400,1569,1346,1500
1580,1315,1400,1580,1315,1500
1598,1316,1400,1598,1316,1500
1669,1281,1400,1669,1281,1500
1710,1248,1400,1710,1248,1500
1716,1244,1400,1716,1244,1500
1719,1241,1400,1719,1241,1500
1722,1239,1400,1722,1239,1500
1771,1204,1400,1771,1204,1500
1764,1204,1400,1764,1204,1500
1777,1199,1400,1777,1199,1500
1780,1197,1400,1780,1197,1500
1815,1170,1400,1815,1170,1500
1841,1150,1400,1841,1150,1500
1859,1137,1400,1859,1137,1500
1871,1128,1400,1871,1128,1500
1478,1429,1400,1478,1429,1500
1591,1342,1400,1591,1342,1500
1564,1352,1400,1564,1352,1500
1596,1337,1400,1596,1337,1500
1601,1335,1400,1601,1335,1500
1601,1314,1400,1601,1314,1500
1671,1282,1400,1671,1282,1500
1778,1196,1400,1778,1196,1500
1776,1195,1400,1776,1195,1500
1817,1171,1400,1817,1171,1500
1847,1146,1400,1847,1146,1500
1861,1138,1400,1861,1138,1500
1480,1429,1400,1480,1429,1500
1572,1355,1400,1572,1355,1500
1571,1354,1400,1571,1354,1500
1569,1354,1400,1569,1354,1500
1674,1280,1400,1674,1280,1500
1722,1246,1400,1722,1246,1500
1756,1218,1400,1756,1218,1500
1758,1216,1400,1758,1216,1500
1778,1203,1400,1778,1203,1500
1751,1200,1400,1751,1200,1500
1852,1148,1400,1852,1148,1500
1867,1137,1400,1867,1137,1500
1876,1130,1400,1876,1130,1500
1481,1429,1400,1481,1429,1500
1563,1363,1400,1563,1363,1500
1567,1361,1400,1567,1361,1500
1580,1354,1400,1580,1354,1500
1569,1357,1400,1569,1357,1500
1646,1305,1400,1646,1305,1500
1676,1280,1400,1676,1280,1500
1679,1278,1400,1679,1278,1500
1727,1244,1400,1727,1244,1500
1737,1235,1400,1737,1235,1500
1743,1230,1400,1743,1230,1500
1748,1229,1400,1748,1229,1500
1772,1208,1400,1772,1208,1500
1775,1206,1400,1775,1206,1500
1780,1204,1400,1780,1204,1500
1783,1202,1400,1783,1202,1500
1869,1138,1400,1869,1138,1500
1872,1135,1400,1872,1135,1500
1478,1433,1400,1478,1433,1500
1558,1369,1400,1558,1369,1500
1567,1364,1400,1567,1364,1500
1565,1364,1400,1565,1364,1500
1683,1273,1400,1683,1273,1500
1733,1240,1400,1733,1240,1500
1736,1238,1400,1736,1238,1500
1786,1200,1400,1786,1200,1500
1789,1198,1400,1789,1198,1500
1791,1198,1400,1791,1198,1500
1871,1139,1400,1871,1139,1500
1874,1136,1400,1874,1136,1500
1880,1132,1400,1880,1132,1500
1480,1433,1400,1480,1433,1500
1561,1370,1400,1561,1370,1500
1560,1370,1400,1560,1370,1500
1643,1311,1400,1643,1311,1500
1685,1273,1400,1685,1273,1500
1687,1274,1400,1687,1274,1500
1697,1271,1400,1697,1271,1500
1802,1193,1400,1802,1193,1500
1853,1155,1400,1853,1155,1500
1877,1134,1400,1877,1134,1500
1886,1131,1400,1886,1131,1500
1489,1427,1400,1489,1427,1500
1554,1375,1400,1554,1375,1500
1552,1375,1400,1552,1375,1500
1610,1335,1400,1610,1335,1500
1614,1332,1400,1614,1332,1500
1619,1331,1400,1619,1331,1500
1622,1328,1400,1622,1328,1500
1645,1311,1400,1645,1311,1500
1689,1275,1400,1689,1275,1500
1702,1270,1400,1702,1270,1500
1807,1191,1400,1807,1191,1500
1849,1161,1400,1849,1161,1500
1847,1160,1400,1847,1160,1500
1861,1152,1400,1861,1152,1500
1862,1148,1400,1862,1148,1500
1880,1135,1400,1880,1135,1500
1883,1133,1400,1883,1133,1500
1888,1132,1400,1888,1132,1500
1490,1428,1400,1490,1428,1500
1552,1379,1400,1552,1379,1500
1555,1376,1400,1555,1376,1500
1595,1348,1400,1595,1348,1500
1595,1344,1400,1595,1344,1500
1604,1344,1400,1604,1344,1500
1604,1340,1400,1604,1340,1500
1650,1310,1400,1650,1310,1500
1692,1273,1400,1692,1273,1500
1694,1273,1400,1694,1273,1500
1780,1214,1400,1780,1214,1500
1787,1207,1400,1787,1207,1500
1790,1205,1400,1790,1205,1500
1795,1203,1400,1795,1203,1500
1845,1166,1400,1845,1166,1500
1870,1145,1400,1870,1145,1500
1884,1137,1400,1884,1137,1500
1890,1133,1400,1890,1133,1500
1496,1425,1400,1496,1425,1500
1553,1379,1400,1553,1379,1500
1586,1356,1400,1586,1356,1500
1591,1354,1400,1591,1354,1500
1593,1351,1400,1593,1351,1500
1651,1310,1400,1651,1310,1500
1775,1216,1400,1775,1216,1500
1798,1201,1400,1798,1201,1500
1848,1167,1400,1848,1167,1500
1884,1140,1400,1884,1140,1500
1893,1134,1400,1893,1134,1500
1497,1426,1400,1497,1426,1500
1551,1382,1400,1551,1382,1500
1555,1380,1400,1555,1380,1500
1700,1269,1400,1700,1269,1500
1713,1267,1400,1713,1267,1500
1716,1265,1400,1716,1265,1500
1777,1217,1400,1777,1217,1500
1803,1200,1400,1803,1200,1500
1806,1198,1400,1806,1198,1500
1853,1166,1400,1853,1166,1500
1856,1164,1400,1856,1164,1500
1872,1146,1400,1872,1146,1500
1895,1135,1400,1895,1135,1500
1494,1429,1400,1494,1429,1500
1558,1381,1400,1558,1381,1500
1610,1342,1400,1610,1342,1500
1620,1335,1400,1620,1335,1500
1655,1312,1400,1655,1312,1500
1701,1276,1400,1701,1276,1500
1719,1263,1400,1719,1263,1500
1723,1261,1400,1723,1261,1500
1726,1258,1400,1726,1258,1500
1725,1254,1400,1725,1254,1500
1728,1252,1400,1728,1252,1500
1735,1252,1400,1735,1252,1500
1738,1249,1400,1738,1249,1500
1743,1241,1400,1743,1241,1500
1753,1238,1400,1753,1238,1500
1756,1236,1400,1756,1236,1500
1759,1234,1400,1759,1234,1500
1762,1232,1400,1762,1232,1500
1765,1229,1400,1765,1229,1500
1782,1215,1400,1782,1215,1500
1810,1200,1400,1810,1200,1500
1813,1197,1400,1813,1197,1500
1816,1195,1400,1816,1195,1500
1858,1165,1400,1858,1165,1500
1861,1162,1400,1861,1162,1500
1869,1148,1400,1869,1148,1500
1897,1136,1400,1897,1136,1500
1495,1430,1400,1495,1430,1500
1549,1390,1400,1549,1390,1500
1603,1351,1400,1603,1351,1500
1606,1349,1400,1606,1349,1500
1608,1346,1400,1608,1346,1500
1660,1310,1400,1660,1310,1500
1703,1277,1400,1703,1277,1500
1704,1278,1400,1704,1278,1500
1819,1193,1400,1819,1193,1500
1821,1194,1400,1821,1194,1500
1820,1190,1400,1820,1190,1500
1864,1160,1400,1864,1160,1500
1875,1155,1400,1875,1155,1500
1493,1433,1400,1493,1433,1500
1528,1407,1400,1528,1407,1500
1551,1391,1400,1551,1391,1500
1592,1359,1400,1592,1359,1500
1596,1356,1400,1596,1356,1500
1635,1330,1400,1635,1330,1500
1664,1309,1400,1664,1309,1500
1707,1276,1400,1707,1276,1500
1709,1277,1400,1709,1277,1500
1709,1273,1400,1709,1273,1500
1824,1192,1400,1824,1192,1500
1812,1193,1400,1812,1193,1500
1866,1161,1400,1866,1161,1500
1868,1162,1400,1868,1162,1500
1890,1147,1400,1890,1147,1500
1498,1430,1400,1498,1430,1500
1529,1408,1400,1529,1408,1500
1592,1363,1400,1592,1363,1500
1594,1359,1400,1594,1359,1500
1630,1336,1400,1630,1336,1500
1633,1333,1400,1633,1333,1500
1711,1278,1400,1711,1278,1500
1871,1160,1400,1871,1160,1500
1873,1161,1400,1873,1161,1500
1880,1157,1400,1880,1157,1500
1491,1437,1400,1491,1437,1500
1531,1408,1400,1531,1408,1500
1553,1392,1400,1553,1392,1500
1876,1162,1400,1876,1162,1500
1897,1147,1400,1897,1147,1500
1504,1429,1400,1504,1429,1500
1555,1392,1400,1555,1392,1500
1611,1351,1400,1611,1351,1500
1616,1349,1400,1616,1349,1500
1621,1344,1400,1621,1344,1500
1623,1344,1400,1623,1344,1500
1829,1198,1400,1829,1198,1500
1875,1166,1400,1875,1166,1500
1902,1146,1400,1902,1146,1500
1510,1426,1400,1510,1426,1500
1533,1409,1400,1533,1409,1500
1556,1393,1400,1556,1393,1500
1605,1357,1400,1605,1357,1500
1658,1321,1400,1658,1321,1500
1671,1308,1400,1671,1308,1500
1834,1197,1400,1834,1197,1500
1839,1188,1400,1839,1188,1500
1877,1167,1400,1877,1167,1500
1901,1149,1400,1901,1149,1500
1515,1424,1400,1515,1424,1500
1535,1410,1400,1535,1410,1500
1561,1391,1400,1561,1391,1500
1596,1365,1400,1596,1365,1500
1600,1362,1400,1600,1362,1500
1603,1360,1400,1603,1360,1500
1651,1322,1400,1651,1322,1500
1673,1309,1400,1673,1309,1500
1836,1198,1400,1836,1198,1500
1876,1170,1400,1876,1170,1500
1907,1148,1400,1907,1148,1500
1520,1422,1400,1520,1422,1500
1524,1419,1400,1524,1419,1500
1540,1408,1400,1540,1408,1500
1559,1394,1400,1559,1394,1500
1653,1327,1400,1653,1327,1500
1676,1307,1400,1676,1307,1500
1737,1268,1400,1737,1268,1500
1838,1199,1400,1838,1199,1500
1881,1169,1400,1881,1169,1500
1909,1149,1400,1909,1149,1500
1516,1424,1400,1516,1424,1500
1521,1422,1400,1521,1422,1500
1529,1417,1400,1529,1417,1500
1536,1410,1400,1536,1410,1500
1541,1408,1400,1541,1408,1500
1560,1395,1400,1560,1395,1500
1575,1385,1400,1575,1385,1500
1651,1326,1400,1651,1326,1500
1740,1270,1400,1740,1270,1500
1740,1266,1400,1740,1266,1500
1746,1261,1400,1746,1261,1500
1749,1259,1400,1749,1259,1500
1755,1255,1400,1755,1255,1500
1840,1200,1400,1840,1200,1500
1892,1156,1400,1892,1156,1500
1892,1164,1400,1892,1164,1500
1914,1148,1400,1914,1148,1500
1495,1439,1400,1495,1439,1500
1505,1429,1400,1505,1429,1500
1534,1414,1400,1534,1414,1500
1542,1409,1400,1542,1409,1500
1561,1396,1400,1561,1396,1500
1739,1273,1400,1739,1273,1500
1760,1253,1400,1760,1253,1500
1763,1251,1400,1763,1251,1500
1767,1249,1400,1767,1249,1500
1845,1199,1400,1845,1199,1500
1894,1165,1400,1894,1165,1500
1893,1160,1400,1893,1160,1500
1910,1154,1400,1910,1154,1500
1494,1444,1400,1494,1444,1500
1470,1452,1400,1470,1452,1500
1511,1427,1400,1511,1427,1500
1547,1407,1400,1547,1407,1500
1559,1399,1400,1559,1399,1500
1635,1346,1400,1635,1346,1500
1648,1328,1400,1648,1328,1500
1742,1271,1400,1742,1271,1500
1743,1271,1400,1743,1271,1500
1747,1269,1400,1747,1269,1500
1770,1247,1400,1770,1247,1500
1773,1245,1400,1773,1245,1500
1853,1196,1400,1853,1196,1500
1879,1176,1400,1879,1176,1500
1885,1171,1400,1885,1171,1500
1898,1159,1400,1898,1159,1500
1906,1159,1400,1906,1159,1500
1915,1153,1400,1915,1153,1500
1495,1444,1400,1495,1444,1500
1564,1397,1400,1564,1397,1500
1629,1352,1400,1629,1352,1500
1750,1267,1400,1750,1267,1500
1755,1266,1400,1755,1266,1500
1758,1264,1400,1758,1264,1500
1784,1243,1400,1784,1243,1500
1798,1227,1400,1798,1227,1500
1818,1215,1400,1818,1215,1500
1856,1194,1400,1856,1194,1500
1890,1170,1400,1890,1170,1500
1909,1157,1400,1909,1157,1500
1911,1158,1400,1911,1158,1500
1917,1154,1400,1917,1154,1500
1496,1445,1400,1496,1445,1500
1542,1414,1400,1542,1414,1500
1609,1363,1400,1609,1363,1500
1611,1359,1400,1611,1359,1500
1618,1359,1400,1618,1359,1500
1618,1355,1400,1618,1355,1500
1621,1352,1400,1621,1352,1500
1761,1262,1400,1761,1262,1500
1764,1259,1400,1764,1259,1500
1772,1256,1400,1772,1256,1500
1775,1254,1400,1775,1254,1500
1803,1226,1400,1803,1226,1500
1882,1181,1400,1882,1181,1500
1913,1160,1400,1913,1160,1500
1919,1155,1400,1919,1155,1500
1506,1439,1400,1506,1439,1500
1562,1401,1400,1562,1401,1500
1586,1377,1400,1586,1377,1500
1577,1391,1400,1577,1391,1500
1580,1387,1400,1580,1387,1500
1582,1384,1400,1582,1384,1500
1585,1381,1400,1585,1381,1500
1604,1369,1400,1604,1369,1500
1767,1257,1400,1767,1257,1500
1770,1255,1400,1770,1255,1500
1778,1252,1400,1778,1252,1500
1780,1253,1400,1780,1253,1500
1783,1251,1400,1783,1251,1500
1807,1213,1400,1807,1213,1500
1916,1158,1400,1916,1158,1500
1507,1440,1400,1507,1440,1500
1547,1412,1400,1547,1412,1500
1563,1402,1400,1563,1402,1500
1587,1378,1400,1587,1378,1500
1591,1375,1400,1591,1375,1500
1596,1373,1400,1596,1373,1500
1601,1372,1400,1601,1372,1500
1766,1265,1400,1766,1265,1500
1786,1248,1400,1786,1248,1500
1788,1250,1400,1788,1250,1500
1926,1156,1400,1926,1156,1500
1930,1154,1400,1930,1154,1500
1504,1443,1400,1504,1443,1500
1520,1431,1400,1520,1431,1500
1763,1267,1400,1763,1267,1500
1771,1263,1400,1771,1263,1500
1791,1247,1400,1791,1247,1500
1793,1248,1400,1793,1248,1500
1796,1246,1400,1796,1246,1500
1829,1217,1400,1829,1217,1500
1854,1205,1400,1854,1205,1500
1925,1159,1400,1925,1159,1500
1933,1151,1400,1933,1151,1500
1936,1149,1400,1936,1149,1500
1939,1147,1400,1939,1147,1500
1942,1145,1400,1942,1145,1500
1948,1144,1400,1948,1144,1500
1505,1444,1400,1505,1444,1500
1558,1408,1400,1558,1408,1500
1655,1341,1400,1655,1341,1500
1764,1268,1400,1764,1268,1500
1769,1267,1400,1769,1267,1500
1799,1244,1400,1799,1244,1500
1801,1245,1400,1801,1245,1500
1808,1225,1400,1808,1225,1500
1830,1219,1400,1830,1219,1500
1883,1190,1400,1883,1190,1500
1877,1187,1400,1877,1187,1500
1892,1179,1400,1892,1179,1500
1897,1178,1400,1897,1178,1500
1921,1165,1400,1921,1165,1500
1953,1143,1400,1953,1143,1500
1506,1445,1400,1506,1445,1500
1555,1412,1400,1555,1412,1500
1653,1344,1400,1653,1344,1500
1745,1281,1400,1745,1281,1500
